token,offset,surprisal,openai_engine,model,id,created,string_id
 that,120,1.5393977,davinci,davinci:2020-05-03,cmpl-4A6ZaRXhQwOeOS3rFV5Bxnh5upUvl,1638313894,5_12
 I,125,0.68044555,davinci,davinci:2020-05-03,cmpl-4A6ZaRXhQwOeOS3rFV5Bxnh5upUvl,1638313894,5_12
 would,127,1.3830924,davinci,davinci:2020-05-03,cmpl-4A6ZaRXhQwOeOS3rFV5Bxnh5upUvl,1638313894,5_12
 learn,133,6.8303022,davinci,davinci:2020-05-03,cmpl-4A6ZaRXhQwOeOS3rFV5Bxnh5upUvl,1638313894,5_12
 to,139,0.35660064,davinci,davinci:2020-05-03,cmpl-4A6ZaRXhQwOeOS3rFV5Bxnh5upUvl,1638313894,5_12
 move,142,5.7326765,davinci,davinci:2020-05-03,cmpl-4A6ZaRXhQwOeOS3rFV5Bxnh5upUvl,1638313894,5_12
 around,147,3.7124002,davinci,davinci:2020-05-03,cmpl-4A6ZaRXhQwOeOS3rFV5Bxnh5upUvl,1638313894,5_12
 just,154,4.027339,davinci,davinci:2020-05-03,cmpl-4A6ZaRXhQwOeOS3rFV5Bxnh5upUvl,1638313894,5_12
 like,159,0.047766376,davinci,davinci:2020-05-03,cmpl-4A6ZaRXhQwOeOS3rFV5Bxnh5upUvl,1638313894,5_12
 he,164,1.7106239,davinci,davinci:2020-05-03,cmpl-4A6ZaRXhQwOeOS3rFV5Bxnh5upUvl,1638313894,5_12
 did,167,0.036877476,davinci,davinci:2020-05-03,cmpl-4A6ZaRXhQwOeOS3rFV5Bxnh5upUvl,1638313894,5_12
 and,171,3.4125228,davinci,davinci:2020-05-03,cmpl-4A6ZaRXhQwOeOS3rFV5Bxnh5upUvl,1638313894,5_12
 that,175,1.3393185,davinci,davinci:2020-05-03,cmpl-4A6ZaRXhQwOeOS3rFV5Bxnh5upUvl,1638313894,5_12
 I,180,0.4148595,davinci,davinci:2020-05-03,cmpl-4A6ZaRXhQwOeOS3rFV5Bxnh5upUvl,1638313894,5_12
 would,182,0.420203,davinci,davinci:2020-05-03,cmpl-4A6ZaRXhQwOeOS3rFV5Bxnh5upUvl,1638313894,5_12
 be,188,1.5365852,davinci,davinci:2020-05-03,cmpl-4A6ZaRXhQwOeOS3rFV5Bxnh5upUvl,1638313894,5_12
 rich,191,3.145899,davinci,davinci:2020-05-03,cmpl-4A6ZaRXhQwOeOS3rFV5Bxnh5upUvl,1638313894,5_12
 and,196,0.15280868,davinci,davinci:2020-05-03,cmpl-4A6ZaRXhQwOeOS3rFV5Bxnh5upUvl,1638313894,5_12
 famous,200,0.08906061,davinci,davinci:2020-05-03,cmpl-4A6ZaRXhQwOeOS3rFV5Bxnh5upUvl,1638313894,5_12
 one,207,2.4198515,davinci,davinci:2020-05-03,cmpl-4A6ZaRXhQwOeOS3rFV5Bxnh5upUvl,1638313894,5_12
 day,211,0.0015251476,davinci,davinci:2020-05-03,cmpl-4A6ZaRXhQwOeOS3rFV5Bxnh5upUvl,1638313894,5_12
",",215,2.6072958,davinci,davinci:2020-05-03,cmpl-4A6ZaRXhQwOeOS3rFV5Bxnh5upUvl,1638313894,5_12
 just,216,1.7023067,davinci,davinci:2020-05-03,cmpl-4A6ZaRXhQwOeOS3rFV5Bxnh5upUvl,1638313894,5_12
 like,221,0.040378194,davinci,davinci:2020-05-03,cmpl-4A6ZaRXhQwOeOS3rFV5Bxnh5upUvl,1638313894,5_12
 him,226,0.5581713,davinci,davinci:2020-05-03,cmpl-4A6ZaRXhQwOeOS3rFV5Bxnh5upUvl,1638313894,5_12
.,230,0.18720506,davinci,davinci:2020-05-03,cmpl-4A6ZaRXhQwOeOS3rFV5Bxnh5upUvl,1638313894,5_12
The,0,,davinci,davinci:2020-05-03,cmpl-4A6Zb4UNBEdAayioaV1g64QetplPw,1638313895,5_13
 mat,3,10.576176,davinci,davinci:2020-05-03,cmpl-4A6Zb4UNBEdAayioaV1g64QetplPw,1638313895,5_13
ron,7,2.9208755,davinci,davinci:2020-05-03,cmpl-4A6Zb4UNBEdAayioaV1g64QetplPw,1638313895,5_13
 understood,10,8.744615,davinci,davinci:2020-05-03,cmpl-4A6Zb4UNBEdAayioaV1g64QetplPw,1638313895,5_13
 my,21,3.9319065,davinci,davinci:2020-05-03,cmpl-4A6Zb4UNBEdAayioaV1g64QetplPw,1638313895,5_13
 idea,24,7.6078854,davinci,davinci:2020-05-03,cmpl-4A6Zb4UNBEdAayioaV1g64QetplPw,1638313895,5_13
 was,29,6.046815,davinci,davinci:2020-05-03,cmpl-4A6Zb4UNBEdAayioaV1g64QetplPw,1638313895,5_13
 something,33,5.846384,davinci,davinci:2020-05-03,cmpl-4A6Zb4UNBEdAayioaV1g64QetplPw,1638313895,5_13
 that,43,3.2985406,davinci,davinci:2020-05-03,cmpl-4A6Zb4UNBEdAayioaV1g64QetplPw,1638313895,5_13
 I,48,2.5859652,davinci,davinci:2020-05-03,cmpl-4A6Zb4UNBEdAayioaV1g64QetplPw,1638313895,5_13
 was,50,2.3901196,davinci,davinci:2020-05-03,cmpl-4A6Zb4UNBEdAayioaV1g64QetplPw,1638313895,5_13
 really,54,4.222374,davinci,davinci:2020-05-03,cmpl-4A6Zb4UNBEdAayioaV1g64QetplPw,1638313895,5_13
 excited,61,3.4721658,davinci,davinci:2020-05-03,cmpl-4A6Zb4UNBEdAayioaV1g64QetplPw,1638313895,5_13
 about,69,0.08401939,davinci,davinci:2020-05-03,cmpl-4A6Zb4UNBEdAayioaV1g64QetplPw,1638313895,5_13
 and,75,1.4282198,davinci,davinci:2020-05-03,cmpl-4A6Zb4UNBEdAayioaV1g64QetplPw,1638313895,5_13
 said,79,4.1258993,davinci,davinci:2020-05-03,cmpl-4A6Zb4UNBEdAayioaV1g64QetplPw,1638313895,5_13
 nothing,84,6.683854,davinci,davinci:2020-05-03,cmpl-4A6Zb4UNBEdAayioaV1g64QetplPw,1638313895,5_13
.,92,1.6981771,davinci,davinci:2020-05-03,cmpl-4A6Zb4UNBEdAayioaV1g64QetplPw,1638313895,5_13
When,0,,davinci,davinci:2020-05-03,cmpl-4A6ZbNlwgxd7AEdLxm405lDN980X2,1638313895,5_14
 I,4,2.0654829,davinci,davinci:2020-05-03,cmpl-4A6ZbNlwgxd7AEdLxm405lDN980X2,1638313895,5_14
 got,6,3.365596,davinci,davinci:2020-05-03,cmpl-4A6ZbNlwgxd7AEdLxm405lDN980X2,1638313895,5_14
 my,10,3.4284344,davinci,davinci:2020-05-03,cmpl-4A6ZbNlwgxd7AEdLxm405lDN980X2,1638313895,5_14
 new,13,3.6189728,davinci,davinci:2020-05-03,cmpl-4A6ZbNlwgxd7AEdLxm405lDN980X2,1638313895,5_14
 Buster,17,12.977095,davinci,davinci:2020-05-03,cmpl-4A6ZbNlwgxd7AEdLxm405lDN980X2,1638313895,5_14
 Brown,24,2.8168814,davinci,davinci:2020-05-03,cmpl-4A6ZbNlwgxd7AEdLxm405lDN980X2,1638313895,5_14
 shoes,30,1.1650498,davinci,davinci:2020-05-03,cmpl-4A6ZbNlwgxd7AEdLxm405lDN980X2,1638313895,5_14
",",36,0.9962948,davinci,davinci:2020-05-03,cmpl-4A6ZbNlwgxd7AEdLxm405lDN980X2,1638313895,5_14
 I,37,1.3294533,davinci,davinci:2020-05-03,cmpl-4A6ZbNlwgxd7AEdLxm405lDN980X2,1638313895,5_14
 was,39,1.2941365,davinci,davinci:2020-05-03,cmpl-4A6ZbNlwgxd7AEdLxm405lDN980X2,1638313895,5_14
 smiling,43,8.377624,davinci,davinci:2020-05-03,cmpl-4A6ZbNlwgxd7AEdLxm405lDN980X2,1638313895,5_14
 from,51,1.2759054,davinci,davinci:2020-05-03,cmpl-4A6ZbNlwgxd7AEdLxm405lDN980X2,1638313895,5_14
 ear,56,0.09888242,davinci,davinci:2020-05-03,cmpl-4A6ZbNlwgxd7AEdLxm405lDN980X2,1638313895,5_14
 to,60,0.028827619,davinci,davinci:2020-05-03,cmpl-4A6ZbNlwgxd7AEdLxm405lDN980X2,1638313895,5_14
 ear,63,0.005828988,davinci,davinci:2020-05-03,cmpl-4A6ZbNlwgxd7AEdLxm405lDN980X2,1638313895,5_14
.,67,0.5532231,davinci,davinci:2020-05-03,cmpl-4A6ZbNlwgxd7AEdLxm405lDN980X2,1638313895,5_14
Those,0,,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 shoes,5,9.719715,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
",",11,2.9546616,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 they,12,2.3278325,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 sh,17,7.910062,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
ined,20,0.3823863,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 really,24,6.355477,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 brightly,31,3.4866183,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
",",40,1.6078184,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 and,41,1.5344106,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 I,45,1.6246649,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 liked,47,4.722316,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 looking,53,5.29809,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 at,61,0.07312766,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 the,64,2.64051,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 bones,68,9.167726,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 in,74,1.7792299,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 my,77,2.6466115,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 feet,80,1.1643249,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
",",85,1.861845,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 which,86,3.1743612,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 I,92,1.6803912,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 had,94,2.956014,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 never,98,0.5660404,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 seen,104,0.6311058,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 before,109,0.20335971,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
",",116,1.7182655,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 through,117,4.533483,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 a,125,5.164239,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 special,127,5.9500604,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 x,135,4.533562,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
-,137,0.018806206,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
ray,138,0.0034150588,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 machine,141,0.54940706,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 they,149,3.2391925,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 had,154,0.5989271,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 in,158,1.3916625,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 the,161,0.43381515,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 shoe,165,1.7233196,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 store,170,0.12267739,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 that,176,4.091196,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 made,181,2.8135598,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 the,186,2.2044387,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 bones,190,0.120048285,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 in,196,2.9095764,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 your,199,0.8066448,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 feet,204,0.10006566,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 look,209,0.77868795,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
 green,214,5.0929127,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
.,220,0.93862677,davinci,davinci:2020-05-03,cmpl-4A6ZbiR6SCaIyWYB41b40QJWtsssm,1638313895,5_15
I,0,,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 was,1,3.6324906,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 now,5,6.948087,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 almost,9,5.568411,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 ready,16,3.9291363,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 to,22,0.3576385,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 go,25,2.3410046,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 back,28,2.540289,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 to,33,0.48121983,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 the,36,1.39655,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 orphan,40,8.596533,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
age,47,0.024613222,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 and,50,1.8679526,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 practice,54,8.729304,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 being,63,4.6431274,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 like,69,5.9847164,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 the,74,1.753052,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 man,78,6.6595407,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 who,82,2.0263762,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 all,86,9.281268,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 the,90,0.8835797,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 girls,94,2.927571,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 loved,100,2.8460612,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
",",106,1.7324677,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 since,107,6.555709,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 I,113,1.235743,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 had,115,1.696939,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 my,119,4.6657243,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 new,122,2.9007459,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 Buster,126,11.004705,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 Brown,133,0.106332086,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
 shoes,139,1.0109096,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
.,145,1.1614938,davinci,davinci:2020-05-03,cmpl-4A6ZbTtgfDrKBB4F12TNuHwTlqwYz,1638313895,5_16
It,0,,davinci,davinci:2020-05-03,cmpl-4A6Zb1NdNjEYmGqMc2lLv8ffXNhS9,1638313895,5_17
 was,2,1.9368738,davinci,davinci:2020-05-03,cmpl-4A6Zb1NdNjEYmGqMc2lLv8ffXNhS9,1638313895,5_17
 the,6,2.5296013,davinci,davinci:2020-05-03,cmpl-4A6Zb1NdNjEYmGqMc2lLv8ffXNhS9,1638313895,5_17
 new,10,7.2299743,davinci,davinci:2020-05-03,cmpl-4A6Zb1NdNjEYmGqMc2lLv8ffXNhS9,1638313895,5_17
 haircut,14,8.817925,davinci,davinci:2020-05-03,cmpl-4A6Zb1NdNjEYmGqMc2lLv8ffXNhS9,1638313895,5_17
",",22,1.7605492,davinci,davinci:2020-05-03,cmpl-4A6Zb1NdNjEYmGqMc2lLv8ffXNhS9,1638313895,5_17
 though,23,4.4506116,davinci,davinci:2020-05-03,cmpl-4A6Zb1NdNjEYmGqMc2lLv8ffXNhS9,1638313895,5_17
",",30,0.3726717,davinci,davinci:2020-05-03,cmpl-4A6Zb1NdNjEYmGqMc2lLv8ffXNhS9,1638313895,5_17
 that,31,0.12143432,davinci,davinci:2020-05-03,cmpl-4A6Zb1NdNjEYmGqMc2lLv8ffXNhS9,1638313895,5_17
 I,36,4.85902,davinci,davinci:2020-05-03,cmpl-4A6Zb1NdNjEYmGqMc2lLv8ffXNhS9,1638313895,5_17
 needed,38,5.805024,davinci,davinci:2020-05-03,cmpl-4A6Zb1NdNjEYmGqMc2lLv8ffXNhS9,1638313895,5_17
 to,45,0.46233904,davinci,davinci:2020-05-03,cmpl-4A6Zb1NdNjEYmGqMc2lLv8ffXNhS9,1638313895,5_17
 complete,48,6.711449,davinci,davinci:2020-05-03,cmpl-4A6Zb1NdNjEYmGqMc2lLv8ffXNhS9,1638313895,5_17
 my,57,1.0100305,davinci,davinci:2020-05-03,cmpl-4A6Zb1NdNjEYmGqMc2lLv8ffXNhS9,1638313895,5_17
 new,60,2.4539263,davinci,davinci:2020-05-03,cmpl-4A6Zb1NdNjEYmGqMc2lLv8ffXNhS9,1638313895,5_17
 look,64,0.6754081,davinci,davinci:2020-05-03,cmpl-4A6Zb1NdNjEYmGqMc2lLv8ffXNhS9,1638313895,5_17
.,69,0.16360319,davinci,davinci:2020-05-03,cmpl-4A6Zb1NdNjEYmGqMc2lLv8ffXNhS9,1638313895,5_17
We,0,,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
 finally,2,7.5313334,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
 arrived,10,3.4258583,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
 at,18,0.5043467,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
 the,21,0.59251106,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
 un,25,8.7804575,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
assuming,28,2.113599,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
",",36,3.0040045,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
 un,37,3.7602684,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
em,40,7.2396913,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
bell,42,0.049408194,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
ished,46,0.0004434504,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
 bar,51,5.87766,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
bers,55,2.260108,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
hop,59,0.008644364,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
",",62,2.1353345,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
 where,63,2.528027,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
 they,69,5.188315,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
 cut,74,3.8006673,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
 our,78,1.9695098,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
 hair,82,0.10365707,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
 for,87,2.891774,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
 free,91,1.1903027,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
 because,96,4.523714,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
 we,104,1.0394939,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
 were,107,0.6879282,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
 orphans,112,5.930799,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
.,120,0.45555615,davinci,davinci:2020-05-03,cmpl-4A6ZbpPCHeAOFWSkAypWWp28DB1sd,1638313895,5_18
Even,0,,davinci,davinci:2020-05-03,cmpl-4A6Zb1OOtC8TnjgzqOQyVyx6qmHpz,1638313895,5_19
 though,4,1.1588529,davinci,davinci:2020-05-03,cmpl-4A6Zb1OOtC8TnjgzqOQyVyx6qmHpz,1638313895,5_19
 we,11,3.133917,davinci,davinci:2020-05-03,cmpl-4A6Zb1OOtC8TnjgzqOQyVyx6qmHpz,1638313895,5_19
 were,14,2.84155,davinci,davinci:2020-05-03,cmpl-4A6Zb1OOtC8TnjgzqOQyVyx6qmHpz,1638313895,5_19
 supposed,19,5.2910037,davinci,davinci:2020-05-03,cmpl-4A6Zb1OOtC8TnjgzqOQyVyx6qmHpz,1638313895,5_19
 to,28,0.004357135,davinci,davinci:2020-05-03,cmpl-4A6Zb1OOtC8TnjgzqOQyVyx6qmHpz,1638313895,5_19
 slowly,31,10.756693,davinci,davinci:2020-05-03,cmpl-4A6Zb1OOtC8TnjgzqOQyVyx6qmHpz,1638313895,5_19
 wait,38,8.292147,davinci,davinci:2020-05-03,cmpl-4A6Zb1OOtC8TnjgzqOQyVyx6qmHpz,1638313895,5_19
 to,43,3.1884208,davinci,davinci:2020-05-03,cmpl-4A6Zb1OOtC8TnjgzqOQyVyx6qmHpz,1638313895,5_19
 be,46,4.124825,davinci,davinci:2020-05-03,cmpl-4A6Zb1OOtC8TnjgzqOQyVyx6qmHpz,1638313895,5_19
 called,49,2.3713627,davinci,davinci:2020-05-03,cmpl-4A6Zb1OOtC8TnjgzqOQyVyx6qmHpz,1638313895,5_19
",",56,0.95441145,davinci,davinci:2020-05-03,cmpl-4A6Zb1OOtC8TnjgzqOQyVyx6qmHpz,1638313895,5_19
 I,57,1.4599617,davinci,davinci:2020-05-03,cmpl-4A6Zb1OOtC8TnjgzqOQyVyx6qmHpz,1638313895,5_19
 ran,59,4.728669,davinci,davinci:2020-05-03,cmpl-4A6Zb1OOtC8TnjgzqOQyVyx6qmHpz,1638313895,5_19
