token,offset,surprisal,openai_engine,model,id,created,string_id
ocks,1021,0.023907099,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 and,1025,1.1810766,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 rav,1029,7.336312,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
aging,1033,0.08506862,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1038,0.377163,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 countryside,1042,3.2756882,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 around,1054,4.643726,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
.,1061,1.2905252,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 Even,1062,5.0580077,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 worse,1067,2.3825884,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
",",1073,0.6800154,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 however,1074,5.748557,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
",",1082,0.031832047,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1083,1.6394101,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 bo,1087,0.31803223,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
ar,1090,0.031377263,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 most,1092,10.092369,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 liked,1097,5.323647,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 to,1103,0.13131668,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 go,1106,3.4422588,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 to,1109,2.0527813,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1112,0.37086537,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 well,1116,3.8400867,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 that,1121,2.6116078,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 was,1126,1.3135386,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 in,1130,2.4472613,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1133,0.19875999,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 wood,1137,4.4557123,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 and,1142,1.2338715,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 drink,1146,0.8140914,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 its,1152,3.4006407,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 fresh,1156,3.5667741,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 water,1162,0.6829342,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
",",1168,1.297349,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 so,1169,3.6973631,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 that,1172,1.4611723,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1177,1.4669868,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 people,1181,3.0489874,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 of,1188,0.43169665,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 Bradford,1191,0.33472314,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 had,1200,1.7093663,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 second,1204,10.638081,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 thoughts,1211,0.1305401,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 about,1220,0.30331978,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 visiting,1226,3.753373,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1235,0.41277993,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 well,1239,1.223179,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
.,1244,1.3757156,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 That,1245,5.229024,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1250,1.8419093,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 people,1254,2.8153198,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 of,1261,0.32589513,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 Bradford,1264,0.034655605,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 bore,1273,8.388256,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1278,1.619349,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 brunt,1282,2.6424136,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 of,1288,0.013719093,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1291,0.2757686,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 beast,1295,3.0543857,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
's,1301,0.23243803,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 fer,1303,4.902938,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
ocity,1307,0.0028195963,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 was,1312,1.2616535,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 unfair,1316,8.853776,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 in,1323,3.7416775,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1326,0.664108,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 eyes,1330,1.3816239,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 of,1335,0.0117977485,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1338,0.43834275,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 people,1342,2.164976,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 of,1349,0.66077065,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1352,1.5889429,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 region,1356,4.3924546,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
.,1363,1.6937531,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 Eventually,1364,4.8605413,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
",",1375,0.66363114,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1376,0.89432937,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 issue,1380,8.841743,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 reached,1386,2.797999,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1394,0.34547034,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 ears,1398,0.42739907,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 of,1403,0.004373597,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1406,0.36215106,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 kindly,1410,8.658157,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 Lord,1417,2.0926642,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 of,1422,0.3811505,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1425,0.49127662,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 Manor,1429,0.27131087,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 who,1435,2.5011399,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1439,8.119485,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 people,1443,0.9721278,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 had,1450,2.6501276,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 often,1454,6.347943,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 asked,1460,3.318302,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 for,1466,0.6499806,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 help,1470,0.5861871,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
.,1475,1.8867096,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 The,1476,1.2489527,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 Lord,1480,0.60055685,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 saw,1485,5.5376215,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1489,1.2361473,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 severity,1493,5.707102,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 of,1502,0.03234781,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1505,0.026652087,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 problem,1509,1.9590286,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1517,3.5616622,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 people,1521,0.44636822,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 faced,1528,1.9054874,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 and,1534,0.43561527,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 suggested,1538,6.2676067,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 a,1548,2.0820801,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 contest,1550,6.50978,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 could,1558,7.7002444,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 solve,1564,3.4404166,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1570,0.67615175,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 problem,1574,0.7511622,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
.,1582,0.41303152,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 He,1583,1.2658899,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 said,1586,2.691299,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 that,1591,0.8504436,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 whoever,1596,2.4884417,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 could,1604,0.56209123,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 kill,1610,1.4010233,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1615,0.055438828,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 bo,1619,0.42500046,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
ar,1622,0.0068796766,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 and,1624,2.0643137,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 bring,1628,0.4619864,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 as,1634,8.084278,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 proof,1637,0.03757557,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 its,1643,1.9602396,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 head,1647,0.7122455,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 to,1652,2.6525283,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1655,0.976624,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 Manor,1659,1.0060955,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 House,1665,2.3494751,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 would,1671,0.46845216,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 be,1677,0.59801775,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 rewarded,1680,1.4858308,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 with,1689,1.0202638,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 land,1694,4.569009,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 and,1699,0.7534262,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 fame,1703,5.9375954,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
.,1708,0.4806623,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 It,1709,3.6781957,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 was,1712,0.43847182,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1716,3.8260243,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 people,1720,2.7616005,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 of,1727,0.33910263,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 Bradford,1730,0.12988581,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 and,1739,4.745115,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1743,0.76570535,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 people,1747,2.7308042,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 who,1754,3.746298,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 knew,1758,5.1044316,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 them,1763,2.4611006,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 who,1768,1.838514,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 rejo,1772,8.160044,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
iced,1777,0.0010433393,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 at,1781,0.6224797,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 this,1784,1.180193,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 proclamation,1789,5.7742443,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 but,1802,5.915399,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 one,1806,4.1774044,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 question,1810,5.0534225,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 remained,1819,1.1810129,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
:,1828,1.7349476,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 who,1829,1.7493953,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 would,1833,0.55134547,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 kill,1839,2.5309231,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1844,0.1179204,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 bo,1848,0.79500073,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
ar,1851,0.0052195066,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
?,1853,0.24857253,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 By,1854,6.6853137,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1857,1.3194102,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 handsome,1861,12.4997225,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 reward,1870,6.228887,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 many,1877,6.7708497,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 felt,1882,7.842859,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 tempted,1887,5.348956,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
",",1895,2.0258548,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 but,1896,0.38181412,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1900,2.1555815,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 thought,1904,4.8590465,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 of,1912,0.13202353,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 the,1915,1.383042,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 bo,1919,1.230272,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
ar,1922,0.003984601,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 with,1924,5.9138064,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 its,1929,0.47323257,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 deadly,1933,4.944263,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 t,1940,0.42079064,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
us,1942,0.023947757,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
ks,1944,0.0007877598,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 and,1946,1.4319109,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 face,1950,9.523017,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 like,1955,3.501497,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 thunder,1960,3.5612454,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 soon,1968,5.6013985,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 put,1973,1.4214728,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 an,1977,3.2581367,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 end,1980,0.008538496,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 to,1984,0.010152762,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 their,1987,2.4442656,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 ambitions,1993,3.397672,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
.,2003,0.15528786,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 However,2004,3.3709536,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
",",2012,0.09064307,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 there,2013,2.7684917,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 was,2019,0.5071628,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 one,2023,0.490416,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 hunts,2027,9.329728,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
man,2033,0.007666194,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
",",2036,2.481841,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 who,2037,1.8035475,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
 was,2041,1.6913236,curie,curie:2020-05-03,cmpl-4A731HZT6B7iqytFrSLIV2qqtMIsX,1638315719,1
